species,chromosome,chromosome_size_chunks,num_oligocentromere_arrays,num_oligocentromere_chunks,non_oligo_chunks,mean_array_length_chunks,median_array_length_chunks,mean_gap_chunks,median_gap_chunks
x_Bolboschoenoplectus_mariqueter,CM075235.1,1095,7,21,1074,3,1,134.25,35.5
x_Bolboschoenoplectus_mariqueter,CM075236.1,1091,8,301,790,37.625,2.5,87.77777777777777,16
x_Bolboschoenoplectus_mariqueter,CM075237.1,1053,11,54,999,4.909090909090909,2,83.25,27
x_Bolboschoenoplectus_mariqueter,CM075238.1,1005,12,123,882,10.25,2,67.84615384615384,23
x_Bolboschoenoplectus_mariqueter,CM075239.1,995,5,22,973,4.4,3,162.16666666666666,161
x_Bolboschoenoplectus_mariqueter,CM075240.1,956,5,47,909,9.4,2,151.5,134
x_Bolboschoenoplectus_mariqueter,CM075241.1,910,5,11,899,2.2,2,149.83333333333334,86
x_Bolboschoenoplectus_mariqueter,CM075242.1,903,5,22,881,4.4,4,146.83333333333334,115.5
x_Bolboschoenoplectus_mariqueter,CM075243.1,889,6,62,827,10.333333333333334,2,118.14285714285714,151
x_Bolboschoenoplectus_mariqueter,CM075244.1,879,7,19,860,2.7142857142857144,3,107.5,99.5
x_Bolboschoenoplectus_mariqueter,CM075245.1,872,5,12,860,2.4,3,143.33333333333334,103
x_Bolboschoenoplectus_mariqueter,CM075246.1,852,6,17,835,2.8333333333333335,2,119.28571428571429,114
x_Bolboschoenoplectus_mariqueter,CM075247.1,839,8,22,817,2.75,2,90.77777777777777,105
x_Bolboschoenoplectus_mariqueter,CM075248.1,838,5,10,828,2,2,138,113
x_Bolboschoenoplectus_mariqueter,CM075249.1,838,11,38,800,3.4545454545454546,1,66.66666666666667,32.5
x_Bolboschoenoplectus_mariqueter,CM075250.1,835,8,18,817,2.25,2.5,90.77777777777777,90
x_Bolboschoenoplectus_mariqueter,CM075251.1,833,7,16,817,2.2857142857142856,2,102.125,109.5
x_Bolboschoenoplectus_mariqueter,CM075252.1,832,3,9,823,3,3,205.75,161.5
x_Bolboschoenoplectus_mariqueter,CM075253.1,832,3,16,816,5.333333333333333,3,204,168.5
x_Bolboschoenoplectus_mariqueter,CM075254.1,829,4,12,817,3,2.5,163.4,190
x_Bolboschoenoplectus_mariqueter,CM075255.1,828,4,12,816,3,3,163.2,163
x_Bolboschoenoplectus_mariqueter,CM075256.1,816,4,10,806,2.5,2.5,161.2,138
x_Bolboschoenoplectus_mariqueter,CM075257.1,815,5,11,804,2.2,2,134,117.5
x_Bolboschoenoplectus_mariqueter,CM075258.1,801,8,15,786,1.875,2,87.33333333333333,113
x_Bolboschoenoplectus_mariqueter,CM075259.1,792,4,10,782,2.5,2.5,156.4,137
x_Bolboschoenoplectus_mariqueter,CM075260.1,785,6,11,774,1.8333333333333333,2,110.57142857142857,120
x_Bolboschoenoplectus_mariqueter,CM075261.1,778,3,8,770,2.6666666666666665,3,192.5,217.5
x_Bolboschoenoplectus_mariqueter,CM075262.1,777,4,19,758,4.75,3,151.6,167
x_Bolboschoenoplectus_mariqueter,CM075263.1,765,6,11,754,1.8333333333333333,1.5,107.71428571428571,98
x_Bolboschoenoplectus_mariqueter,CM075264.1,763,4,10,753,2.5,2.5,150.6,98
x_Bolboschoenoplectus_mariqueter,CM075265.1,749,9,13,736,1.4444444444444444,1,73.6,2.5
x_Bolboschoenoplectus_mariqueter,CM075266.1,743,2,19,724,9.5,9.5,241.33333333333334,359
x_Bolboschoenoplectus_mariqueter,CM075267.1,743,3,6,737,2,2,184.25,207
x_Bolboschoenoplectus_mariqueter,CM075268.1,734,7,13,721,1.8571428571428572,1,90.125,67.5
x_Bolboschoenoplectus_mariqueter,CM075269.1,732,9,19,713,2.111111111111111,1,71.3,44.5
x_Bolboschoenoplectus_mariqueter,CM075270.1,724,5,12,712,2.4,2,118.66666666666667,115.5
x_Bolboschoenoplectus_mariqueter,CM075271.1,711,4,15,696,3.75,3,139.2,107
x_Bolboschoenoplectus_mariqueter,CM075272.1,704,7,12,692,1.7142857142857142,1,86.5,47.5
x_Bolboschoenoplectus_mariqueter,CM075273.1,697,8,45,652,5.625,2,72.44444444444444,72
x_Bolboschoenoplectus_mariqueter,CM075274.1,694,4,7,687,1.75,2,137.4,134
x_Bolboschoenoplectus_mariqueter,CM075275.1,694,4,7,687,1.75,1.5,137.4,128
x_Bolboschoenoplectus_mariqueter,CM075276.1,693,4,19,674,4.75,3.5,134.8,210
x_Bolboschoenoplectus_mariqueter,CM075277.1,684,6,8,676,1.3333333333333333,1,96.57142857142857,102
x_Bolboschoenoplectus_mariqueter,CM075278.1,673,4,9,664,2.25,2,132.8,110
x_Bolboschoenoplectus_mariqueter,CM075279.1,669,5,11,658,2.2,2,109.66666666666667,89.5
x_Bolboschoenoplectus_mariqueter,CM075280.1,666,6,9,657,1.5,1.5,93.85714285714286,87
x_Bolboschoenoplectus_mariqueter,CM075281.1,666,5,75,591,15,2,98.5,93
x_Bolboschoenoplectus_mariqueter,CM075282.1,666,6,17,649,2.8333333333333335,2,92.71428571428571,90
x_Bolboschoenoplectus_mariqueter,CM075283.1,643,3,5,638,1.6666666666666667,2,159.5,84.5
x_Bolboschoenoplectus_mariqueter,CM075284.1,642,5,9,633,1.8,2,105.5,106.5
x_Bolboschoenoplectus_mariqueter,CM075285.1,594,4,10,584,2.5,2,116.8,3
x_Bolboschoenoplectus_mariqueter,CM075286.1,572,4,18,554,4.5,2,110.8,5
Carex_elata,OZ253276.1,4362,24,131,4231,5.458333333333333,5,169.24,112
Carex_elata,OZ253277.1,3886,24,148,3738,6.166666666666667,5.5,149.52,176
Carex_elata,OZ253278.1,3154,29,137,3017,4.724137931034483,4,100.56666666666666,118
Carex_elata,OZ253279.1,3025,30,153,2872,5.1,5,92.64516129032258,86
Carex_elata,OZ253280.1,2893,28,141,2752,5.035714285714286,5,94.89655172413794,90
Carex_elata,OZ253281.1,2822,10,51,2771,5.1,5,251.9090909090909,199
Carex_elata,OZ253282.1,2726,15,109,2617,7.266666666666667,5,163.5625,170.5
Carex_elata,OZ253283.1,2601,15,97,2504,6.466666666666667,7,156.5,163
Carex_elata,OZ253284.1,2594,30,136,2458,4.533333333333333,4.5,79.29032258064517,88
Carex_elata,OZ253285.1,2472,17,69,2403,4.0588235294117645,4,133.5,165.5
Carex_elata,OZ253286.1,2394,8,57,2337,7.125,5,259.6666666666667,315
Carex_elata,OZ253287.1,2297,15,80,2217,5.333333333333333,5,138.5625,135
Carex_elata,OZ253288.1,2274,12,72,2202,6,6,169.3846153846154,170
Carex_elata,OZ253289.1,2243,29,138,2105,4.758620689655173,4,70.16666666666667,67.5
Carex_elata,OZ253290.1,2137,15,81,2056,5.4,6,128.5,118.5
Carex_elata,OZ253291.1,2136,15,69,2067,4.6,4,129.1875,92.5
Carex_elata,OZ253292.1,2110,21,94,2016,4.476190476190476,4,91.63636363636364,78.5
Carex_elata,OZ253293.1,2099,17,95,2004,5.588235294117647,5,111.33333333333333,96.5
Carex_elata,OZ253294.1,2035,17,75,1960,4.411764705882353,4,108.88888888888889,113.5
Carex_elata,OZ253295.1,2025,16,73,1952,4.5625,4.5,114.82352941176471,123
Carex_elata,OZ253296.1,1948,14,73,1875,5.214285714285714,4,125,130
Carex_elata,OZ253297.1,1947,13,63,1884,4.846153846153846,5,134.57142857142858,134
Carex_elata,OZ253298.1,1835,10,54,1781,5.4,5,161.9090909090909,131
Carex_elata,OZ253299.1,1773,12,45,1728,3.75,4,132.92307692307693,134
Carex_elata,OZ253300.1,1761,11,53,1708,4.818181818181818,4,142.33333333333334,112
Carex_elata,OZ253301.1,1739,16,82,1657,5.125,4.5,97.47058823529412,112
Carex_elata,OZ253302.1,1601,8,26,1575,3.25,2.5,175,109
Carex_elata,OZ253303.1,1580,7,31,1549,4.428571428571429,4,193.625,211.5
Carex_elata,OZ253304.1,1554,8,37,1517,4.625,5,168.55555555555554,207
Carex_elata,OZ253305.1,1516,11,67,1449,6.090909090909091,7,120.75,123
Carex_elata,OZ253306.1,1495,6,26,1469,4.333333333333333,4,209.85714285714286,163
Carex_elata,OZ253307.1,1466,1,4,1462,4,4,731,731
Carex_elata,OZ253308.1,1439,9,43,1396,4.777777777777778,5,139.6,175
Carex_elata,OZ253309.1,1432,3,6,1426,2,1,356.5,335
Carex_elata,OZ253310.1,1411,10,58,1353,5.8,6,123,111
Carex_elata,OZ253311.1,1388,5,16,1372,3.2,3,228.66666666666666,151
Carex_elata,OZ253312.1,1178,3,7,1171,2.3333333333333335,3,292.75,248
Carex_elata,OZ253313.1,1086,3,12,1074,4,5,268.5,182.5
Carex_elata,OZ253314.1,553,3,9,544,3,3,136,30
Carex_elata,OZ253315.1,553,2,8,545,4,4,181.66666666666666,18
Trichophorum_cespitosum,OZ238269.1,1913,5,9,1904,1.8,2,317.3333333333333,275
Trichophorum_cespitosum,OZ238270.1,1889,22,45,1844,2.0454545454545454,1,80.17391304347827,89
Trichophorum_cespitosum,OZ238271.1,1824,16,22,1802,1.375,1,106,32
Trichophorum_cespitosum,OZ238272.1,1776,5,8,1768,1.6,1,294.6666666666667,165
Trichophorum_cespitosum,OZ238273.1,1645,17,51,1594,3,2,88.55555555555556,24.5
Trichophorum_cespitosum,OZ238274.1,1572,14,24,1548,1.7142857142857142,1.5,103.2,69
Trichophorum_cespitosum,OZ238275.1,1568,13,22,1546,1.6923076923076923,1,110.42857142857143,104.5
Trichophorum_cespitosum,OZ238276.1,1561,4,8,1553,2,2,310.6,260
Trichophorum_cespitosum,OZ238277.1,1549,7,15,1534,2.142857142857143,1,191.75,138
Trichophorum_cespitosum,OZ238278.1,1535,12,23,1512,1.9166666666666667,1.5,116.3076923076923,100
Trichophorum_cespitosum,OZ238279.1,1520,7,15,1505,2.142857142857143,2,188.125,159
Trichophorum_cespitosum,OZ238280.1,1488,4,5,1483,1.25,1,296.6,126
Trichophorum_cespitosum,OZ238281.1,1456,9,14,1442,1.5555555555555556,1,144.2,82
Trichophorum_cespitosum,OZ238282.1,1422,5,7,1415,1.4,1,235.83333333333334,171
Trichophorum_cespitosum,OZ238283.1,1412,11,21,1391,1.9090909090909092,2,115.91666666666667,99
Trichophorum_cespitosum,OZ238284.1,1411,7,15,1396,2.142857142857143,2,174.5,123
Trichophorum_cespitosum,OZ238285.1,1408,13,22,1386,1.6923076923076923,1,99,81
Trichophorum_cespitosum,OZ238286.1,1408,19,31,1377,1.631578947368421,1,68.85,36
Trichophorum_cespitosum,OZ238287.1,1381,10,13,1368,1.3,1,124.36363636363636,95
Trichophorum_cespitosum,OZ238288.1,1369,5,6,1363,1.2,1,227.16666666666666,132
Trichophorum_cespitosum,OZ238289.1,1344,4,4,1340,1,1,268,239
Trichophorum_cespitosum,OZ238290.1,1293,8,13,1280,1.625,2,142.22222222222223,102
Trichophorum_cespitosum,OZ238291.1,1284,9,13,1271,1.4444444444444444,1,127.1,125
Trichophorum_cespitosum,OZ238292.1,1281,4,8,1273,2,2,254.6,153
Trichophorum_cespitosum,OZ238293.1,1280,8,13,1267,1.625,1,140.77777777777777,149
Trichophorum_cespitosum,OZ238294.1,1253,8,16,1237,2,2,137.44444444444446,50
Trichophorum_cespitosum,OZ238295.1,1234,7,9,1225,1.2857142857142858,1,153.125,93
Trichophorum_cespitosum,OZ238296.1,1226,10,16,1210,1.6,1,110,95
Trichophorum_cespitosum,OZ238297.1,1169,9,18,1151,2,2,115.1,59.5
Trichophorum_cespitosum,OZ238298.1,1169,4,6,1163,1.5,1.5,232.6,158
Trichophorum_cespitosum,OZ238299.1,1168,5,8,1160,1.6,1,193.33333333333334,190.5
Trichophorum_cespitosum,OZ238300.1,1128,9,17,1111,1.8888888888888888,2,111.1,87.5
Trichophorum_cespitosum,OZ238301.1,1119,6,9,1110,1.5,1,158.57142857142858,140
Trichophorum_cespitosum,OZ238302.1,1095,5,8,1087,1.6,1,181.16666666666666,147
Trichophorum_cespitosum,OZ238303.1,1095,7,14,1081,2,2,135.125,148.5
Trichophorum_cespitosum,OZ238304.1,1075,7,9,1066,1.2857142857142858,1,133.25,85.5
Trichophorum_cespitosum,OZ238305.1,1046,7,9,1037,1.2857142857142858,1,129.625,131.5
Trichophorum_cespitosum,OZ238306.1,955,7,8,947,1.1428571428571428,1,118.375,70
Trichophorum_cespitosum,OZ238307.1,924,1,2,922,2,2,461,461
Trichophorum_cespitosum,OZ238308.1,878,7,13,865,1.8571428571428572,2,108.125,29.5
Trichophorum_cespitosum,OZ238309.1,869,7,8,861,1.1428571428571428,1,107.625,100
Trichophorum_cespitosum,OZ238310.1,867,6,9,858,1.5,1,122.57142857142857,132
Trichophorum_cespitosum,OZ238311.1,825,6,10,815,1.6666666666666667,1,116.42857142857143,104
Trichophorum_cespitosum,OZ238312.1,824,4,5,819,1.25,1,163.8,78
Trichophorum_cespitosum,OZ238313.1,805,9,15,790,1.6666666666666667,1,79,15
Trichophorum_cespitosum,OZ238314.1,789,6,9,780,1.5,1,111.42857142857143,63
Trichophorum_cespitosum,OZ238315.1,721,2,6,715,3,3,238.33333333333334,287
Trichophorum_cespitosum,OZ238316.1,707,5,6,701,1.2,1,116.83333333333333,70
Trichophorum_cespitosum,OZ238317.1,675,6,8,667,1.3333333333333333,1,95.28571428571429,116
Trichophorum_cespitosum,OZ238318.1,673,4,8,665,2,2,133,122
Trichophorum_cespitosum,OZ238319.1,627,6,11,616,1.8333333333333333,1.5,88,51
Trichophorum_cespitosum,OZ238320.1,616,2,5,611,2.5,2.5,203.66666666666666,115
Scirpus_sylvaticus,OZ223707.1,3526,5,18,3508,3.6,4,584.6666666666666,658
Scirpus_sylvaticus,OZ223708.1,3373,7,24,3349,3.4285714285714284,4,418.625,135.5
Scirpus_sylvaticus,OZ223709.1,3161,6,26,3135,4.333333333333333,4,447.85714285714283,368
Scirpus_sylvaticus,OZ223710.1,2638,5,26,2612,5.2,5,435.3333333333333,363
Scirpus_sylvaticus,OZ223711.1,2477,6,22,2455,3.6666666666666665,3.5,350.7142857142857,186
Scirpus_sylvaticus,OZ223712.1,2457,7,22,2435,3.142857142857143,3,304.375,158
Scirpus_sylvaticus,OZ223713.1,2417,8,34,2383,4.25,4.5,264.77777777777777,173
Scirpus_sylvaticus,OZ223714.1,2376,5,21,2355,4.2,4,392.5,395
Scirpus_sylvaticus,OZ223715.1,2284,8,44,2240,5.5,5.5,248.88888888888889,234
Scirpus_sylvaticus,OZ223716.1,2250,10,43,2207,4.3,4,200.63636363636363,184
Scirpus_sylvaticus,OZ223717.1,2110,4,22,2088,5.5,5.5,417.6,417
Scirpus_sylvaticus,OZ223718.1,2063,3,10,2053,3.3333333333333335,3,513.25,493
Scirpus_sylvaticus,OZ223719.1,2036,6,22,2014,3.6666666666666665,3.5,287.7142857142857,162
Scirpus_sylvaticus,OZ223720.1,2029,3,17,2012,5.666666666666667,6,503,303
Scirpus_sylvaticus,OZ223721.1,2027,3,9,2018,3,3,504.5,284
Scirpus_sylvaticus,OZ223722.1,2013,8,35,1978,4.375,5,219.77777777777777,18
Scirpus_sylvaticus,OZ223723.1,2012,1,3,2009,3,3,1004.5,1004.5
Scirpus_sylvaticus,OZ223724.1,1991,6,19,1972,3.1666666666666665,3,281.7142857142857,266
Scirpus_sylvaticus,OZ223725.1,1944,4,15,1929,3.75,4,385.8,228
Scirpus_sylvaticus,OZ223726.1,1888,3,10,1878,3.3333333333333335,2,469.5,475
Scirpus_sylvaticus,OZ223727.1,1855,9,40,1815,4.444444444444445,4,181.5,149
Scirpus_sylvaticus,OZ223728.1,1802,4,19,1783,4.75,4.5,356.6,232
Scirpus_sylvaticus,OZ223729.1,1689,4,15,1674,3.75,4,334.8,291
Scirpus_sylvaticus,OZ223730.1,1600,9,29,1571,3.2222222222222223,3,157.1,110.5
Scirpus_sylvaticus,OZ223731.1,1564,7,29,1535,4.142857142857143,4,191.875,136.5
Scirpus_sylvaticus,OZ223732.1,1512,3,9,1503,3,4,375.75,311
Scirpus_sylvaticus,OZ223733.1,1463,3,12,1451,4,4,362.75,301.5
Scirpus_sylvaticus,OZ223734.1,1459,4,16,1443,4,4,288.6,271
Scirpus_sylvaticus,OZ223735.1,1385,4,16,1369,4,4,273.8,314
Scirpus_sylvaticus,OZ223736.1,1368,2,11,1357,5.5,5.5,452.3333333333333,295
Scirpus_sylvaticus,OZ223737.1,1363,3,12,1351,4,4,337.75,72.5
Juncus_effusus,OX326974.1,3062,21,213,2849,10.142857142857142,3,129.5,7
Juncus_effusus,OX326975.1,2965,16,650,2315,40.625,2.5,136.1764705882353,28
Juncus_effusus,OX326976.1,2731,21,837,1894,39.857142857142854,13,86.09090909,3
Juncus_effusus,OX326977.1,2645,13,157,2488,12.076923076923077,2,177.71428571428572,38
Juncus_effusus,OX326978.1,2642,29,622,2020,21.448275862068964,4,67.33333333333333,9.5
Juncus_effusus,OX326979.1,2420,11,83,2337,7.545454545454546,2,194.75,17
Juncus_effusus,OX326980.1,2357,17,232,2125,13.647058823529411,6,118.05555555555556,5
Juncus_effusus,OX326981.1,2342,14,502,1840,35.857142857142854,10,122.66666666666667,78
Juncus_effusus,OX326982.1,2323,21,228,2095,10.857142857142858,6,95.22727272727273,9.5
Juncus_effusus,OX326983.1,2262,15,84,2178,5.6,4,136.125,8
Juncus_effusus,OX326984.1,2176,9,71,2105,7.888888888888889,5,210.5,18
Juncus_effusus,OX326985.1,2107,17,193,1914,11.352941176470589,4,106.33333333333333,5.5
Juncus_effusus,OX326986.1,2086,15,309,1777,20.6,4,111.0625,10.5
Juncus_effusus,OX326987.1,2083,20,226,1857,11.3,8,88.42857142857143,9
Juncus_effusus,OX326988.1,2081,15,125,1956,8.333333333333334,4,122.25,10
Juncus_effusus,OX326989.1,2048,14,71,1977,5.071428571428571,5,131.8,4
Juncus_effusus,OX326990.1,2011,14,88,1923,6.285714285714286,3,128.2,6
Juncus_effusus,OX326991.1,1986,16,163,1823,10.1875,5.5,107.23529411764706,14
Juncus_effusus,OX326992.1,1917,10,58,1859,5.8,3.5,169,7
Juncus_effusus,OX326993.1,1819,18,98,1721,5.444444444444445,3,90.57894736842105,7
Juncus_effusus,OX326994.1,1743,10,66,1677,6.6,2.5,152.45454545454547,16
Carex_myosuroides,CM051464.1,3803,21,51,3752,2.4285714285714284,2,170.54545454545453,44.5
Carex_myosuroides,CM051465.1,3613,11,57,3556,5.181818181818182,4,296.3333333333333,254
Carex_myosuroides,CM051466.1,3679,17,35,3644,2.0588235294117645,1,202.44444444444446,155
Carex_myosuroides,CM051467.1,3366,15,31,3335,2.066666666666667,2,208.4375,143
Carex_myosuroides,CM051468.1,2939,25,92,2847,3.68,3,109.5,23
Carex_myosuroides,CM051469.1,1967,8,18,1949,2.25,1.5,216.55555555555554,173
Carex_myosuroides,CM051470.1,3165,24,45,3120,1.875,1,124.8,82
Carex_myosuroides,CM051471.1,3886,12,32,3854,2.6666666666666665,1,296.46153846153845,79
Carex_myosuroides,CM051472.1,3518,29,69,3449,2.3793103448275863,1,114.96666666666667,50.5
Carex_myosuroides,CM051473.1,2889,8,29,2860,3.625,1.5,317.77777777777777,308
Carex_myosuroides,CM051474.1,3457,21,83,3374,3.9523809523809526,2,153.36363636363637,46.5
Carex_myosuroides,CM051475.1,3195,14,19,3176,1.3571428571428572,1,211.73333333333332,195
Carex_myosuroides,CM051476.1,3086,17,25,3061,1.4705882352941178,1,170.05555555555554,122.5
Carex_myosuroides,CM051477.1,3094,17,39,3055,2.2941176470588234,2,169.72222222222223,115
Carex_myosuroides,CM051478.1,2165,13,23,2142,1.7692307692307692,1,153,71.5
Carex_myosuroides,CM051479.1,3481,12,22,3459,1.8333333333333333,1,266.0769230769231,151
Carex_myosuroides,CM051480.1,2755,14,46,2709,3.2857142857142856,3,180.6,95
Carex_myosuroides,CM051481.1,2468,9,13,2455,1.4444444444444444,1,245.5,105
Carex_myosuroides,CM051482.1,2296,10,12,2284,1.2,1,207.63636363636363,190
Carex_myosuroides,CM051483.1,2090,17,37,2053,2.176470588235294,2,114.05555555555556,74.5
Carex_myosuroides,CM051484.1,2352,7,14,2338,2,2,292.25,199
Carex_myosuroides,CM051485.1,2405,12,25,2380,2.0833333333333335,2,183.07692307692307,134
Carex_myosuroides,CM051486.1,2090,5,12,2078,2.4,1,346.3333333333333,310
Carex_myosuroides,CM051487.1,1886,7,8,1878,1.1428571428571428,1,234.75,180.5
Carex_myosuroides,CM051488.1,1952,6,10,1942,1.6666666666666667,1.5,277.42857142857144,161
Carex_myosuroides,CM051489.1,1866,8,14,1852,1.75,1.5,205.77777777777777,116
Carex_myosuroides,CM051490.1,1710,8,21,1689,2.625,2,187.66666666666666,116
Carex_myosuroides,CM051491.1,3090,18,23,3067,1.2777777777777777,1,161.42105263157896,87
Carex_myosuroides,CM051492.1,1752,6,13,1739,2.1666666666666665,2,248.42857142857142,274
Carex_echinata,OZ257360.1,3639,26,446,3193,17.153846153846153,9,118.25925925925925,136
Carex_echinata,OZ257361.1,3542,20,204,3338,10.2,7.5,158.95238095238096,164
Carex_echinata,OZ257362.1,3403,23,334,3069,14.521739130434783,8,127.875,123.5
Carex_echinata,OZ257363.1,3156,24,316,2840,13.166666666666666,7,113.6,87
Carex_echinata,OZ257364.1,3065,10,292,2773,29.2,14,252.0909090909091,218
Carex_echinata,OZ257365.1,3028,21,351,2677,16.714285714285715,7,121.68181818181819,111.5
Carex_echinata,OZ257366.1,2923,24,191,2732,7.958333333333333,7.5,109.28,100
Carex_echinata,OZ257367.1,2919,20,184,2735,9.2,7.5,130.23809523809524,128
Carex_echinata,OZ257368.1,2796,17,191,2605,11.235294117647058,8,144.72222222222223,151
Carex_echinata,OZ257369.1,2785,17,172,2613,10.117647058823529,10,145.16666666666666,172
Carex_echinata,OZ257370.1,2753,21,205,2548,9.761904761904763,9,115.81818181818181,114.5
Carex_echinata,OZ257371.1,2746,20,152,2594,7.6,6.5,123.52380952380952,126
Carex_echinata,OZ257372.1,2716,16,233,2483,14.5625,6,146.05882352941177,165
Carex_echinata,OZ257373.1,2667,25,213,2454,8.52,7,94.38461538461539,114
Carex_echinata,OZ257374.1,2656,18,216,2440,12,10,128.42105263157896,109
Carex_echinata,OZ257375.1,2607,23,247,2360,10.73913043478261,7,98.33333333333333,112
Carex_echinata,OZ257376.1,2497,19,158,2339,8.315789474,8,116.95,124
Carex_echinata,OZ257377.1,2476,23,169,2307,7.3478260869565215,7,96.125,89
Carex_echinata,OZ257378.1,2455,15,182,2273,12.133333333333333,8,142.0625,143
Carex_echinata,OZ257379.1,2445,18,123,2322,6.833333333333333,5.5,122.21052631578948,152
Carex_echinata,OZ257380.1,2381,19,176,2205,9.263157894736842,8,110.25,119.5
Carex_echinata,OZ257381.1,2373,16,136,2237,8.5,7,131.58823529411765,146
Carex_echinata,OZ257382.1,2118,12,130,1988,10.833333333333334,8.5,152.92307692307693,125
Carex_echinata,OZ257383.1,2080,16,157,1923,9.8125,7,113.11764705882354,107
Carex_echinata,OZ257384.1,1971,19,159,1812,8.368421052631579,7,90.6,74
Carex_echinata,OZ257385.1,1970,15,174,1796,11.6,7,112.25,123
Carex_echinata,OZ257386.1,1918,13,206,1712,15.846153846153847,10,122.28571428571429,133.5
Carex_echinata,OZ257387.1,1864,17,151,1713,8.882352941176471,7,95.16666666666667,78.5
Carex_echinata,OZ257388.1,1744,9,112,1632,12.444444444444445,8,163.2,163
Carex_spicata,OZ365373.1,4932,26,276,4656,10.615384615384615,5.5,172.44444444444446,8
Carex_spicata,OZ365374.1,4540,17,309,4231,18.176470588235293,5,235.05555555555554,261.5
Carex_spicata,OZ365375.1,3587,18,232,3355,12.88888888888889,7,176.57894736842104,176
Carex_spicata,OZ365376.1,3287,16,102,3185,6.375,4.5,187.35294117647058,175
Carex_spicata,OZ365377.1,3282,10,259,3023,25.9,14,274.8181818181818,202
Carex_spicata,OZ365378.1,3174,20,170,3004,8.5,7,143.04761904761904,157
Carex_spicata,OZ365379.1,3022,22,134,2888,6.090909090909091,4.5,125.56521739130434,134
Carex_spicata,OZ365380.1,3008,23,212,2796,9.217391304347826,6,116.5,122
Carex_spicata,OZ365381.1,2902,13,131,2771,10.076923076923077,6,197.92857142857142,164.5
Carex_spicata,OZ365382.1,2658,17,171,2487,10.058823529411764,7,138.16666666666666,156.5
Carex_spicata,OZ365383.1,2648,11,86,2562,7.818181818181818,7,213.5,160.5
Carex_spicata,OZ365384.1,2628,14,141,2487,10.071428571428571,6,165.8,210
Carex_spicata,OZ365385.1,2627,17,208,2419,12.235294117647058,7,134.38888888888889,129.5
Carex_spicata,OZ365386.1,2610,10,62,2548,6.2,6,231.63636363636363,194
Carex_spicata,OZ365387.1,2551,13,129,2422,9.923076923076923,10,173,191
Carex_spicata,OZ365388.1,2533,16,88,2445,5.5,5,143.8235294117647,131
Carex_spicata,OZ365389.1,2521,16,226,2295,14.125,7,135,151
Carex_spicata,OZ365390.1,2391,8,77,2314,9.625,8,257.1111111111111,227
Carex_spicata,OZ365391.1,2283,12,47,2236,3.9166666666666665,3.5,172,132
Carex_spicata,OZ365392.1,2218,9,144,2074,16,6,207.4,232
Carex_spicata,OZ365393.1,2203,8,71,2132,8.875,8,236.88888888888889,237
Carex_spicata,OZ365394.1,2175,9,53,2122,5.888888888888889,6,212.2,131
Carex_spicata,OZ365395.1,2174,11,172,2002,15.636363636363637,6,166.83333333333334,189
Carex_spicata,OZ365396.1,2124,8,109,2015,13.625,8.5,223.88888888888889,221
Carex_spicata,OZ365397.1,2084,7,120,1964,17.142857142857142,18,245.5,292
Carex_spicata,OZ365398.1,2062,10,76,1986,7.6,6,180.54545454545453,207
Carex_spicata,OZ365399.1,1856,8,126,1730,15.75,6.5,192.22222222222223,161
Carex_spicata,OZ365400.1,1575,6,47,1528,7.833333333333333,7.5,218.28571428571428,284
Carex_spicata,OZ365401.1,1341,4,40,1301,10,8,260.2,279
Carex_littledalei,CM022079.1,3935,15,42,3893,2.8,2,243.3125,225
Carex_littledalei,CM022080.1,3656,21,43,3613,2.0476190476190474,1,164.22727272727272,100.5
Carex_littledalei,CM022081.1,3410,19,34,3376,1.7894736842105263,1,168.8,145
Carex_littledalei,CM022082.1,3404,18,34,3370,1.8888888888888888,1,177.3684210526316,110
Carex_littledalei,CM022083.1,3256,24,71,3185,2.9583333333333335,1,127.4,61
Carex_littledalei,CM022084.1,3158,15,34,3124,2.2666666666666666,1,195.25,151
Carex_littledalei,CM022085.1,3093,14,26,3067,1.8571428571428572,1,204.46666666666667,140
Carex_littledalei,CM022086.1,3085,14,21,3064,1.5,1,204.26666666666668,187
Carex_littledalei,CM022087.1,3050,12,18,3032,1.5,1.5,233.23076923076923,173
Carex_littledalei,CM022088.1,3016,14,16,3000,1.1428571428571428,1,200,171
Carex_littledalei,CM022089.1,2943,16,32,2911,2,1.5,171.23529411764707,110
Carex_littledalei,CM022090.1,2922,16,23,2899,1.4375,1,170.52941176470588,136
Carex_littledalei,CM022091.1,2906,10,18,2888,1.8,1,262.54545454545456,258
Carex_littledalei,CM022092.1,2789,13,18,2771,1.3846153846153846,1,197.92857142857142,148
Carex_littledalei,CM022093.1,2696,14,17,2679,1.2142857142857142,1,178.6,151
Carex_littledalei,CM022094.1,2459,15,27,2432,1.8,1,152,141.5
Carex_littledalei,CM022095.1,2449,10,25,2424,2.5,1.5,220.36363636363637,129
Carex_littledalei,CM022096.1,2374,15,20,2354,1.3333333333333333,1,147.125,64.5
Carex_littledalei,CM022097.1,2069,6,7,2062,1.1666666666666667,1,294.57142857142856,275
Carex_littledalei,CM022098.1,1947,10,27,1920,2.7,2,174.54545454545453,176
Carex_littledalei,CM022099.1,1938,5,6,1932,1.2,1,322,377.5
Carex_littledalei,CM022100.1,1884,10,18,1866,1.8,1.5,169.63636363636363,62
